"MSFT";"2009-06";"15918000000"
"MSFT";"2010-06";"22096000000"
"MSFT";"2011-06";"24639000000"
"MSFT";"TTM";"26735000000"
"MU";"2007-08";"-2666000000"
"MU";"2008-08";"-1511000000"
"MU";"2009-08";"718000000"
"MU";"2010-08";"2480000000"
"MU";"2011-08";"-66000000"
"MU";"TTM";"-626000000"
"NEM";"2007-12";"-1007000000"
"NEM";"2008-12";"-583000000"
"NEM";"2009-12";"1178000000"
"NEM";"2010-12";"1765000000"
"NEM";"2011-12";"797000000"
"NEM";"TTM";"797000000"
"NFLX";"2007-12";"247017000"
"NFLX";"2008-12";"76336000"
"NFLX";"2009-12";"278931000"
"NFLX";"2010-12";"118158000"
"NFLX";"2011-12";"182876000"
"NFLX";"TTM";"182876000"
"NKE";"2007-05";"1565200000"
"NKE";"2008-05";"1487100000"
"NKE";"2009-05";"1280400000"
"NKE";"2010-05";"2829100000"
"NKE";"2011-05";"1380000000"
"NKE";"TTM";"1262000000"
"NOK";"2006-12";"3704539750"
"NOK";"2007-12";"7001800890"
"NOK";"2008-12";"2185537200"
"NOK";"2009-12";"2689000000"
"NOK";"2010-12";"4095000000"
"NOK";"TTM";"2284000000"
"NVDA";"2007-01";"441855000"
"NVDA";"2008-01";"1082451000"
"NVDA";"2009-01";"-158310000"
"NVDA";"2010-01";"410206000"
"NVDA";"2011-01";"577907000"
"NVDA";"TTM";"818415000"
"NVLS";"2007-12";"272473000"
"NVLS";"2008-12";"171333000"
"NVLS";"2009-12";"49438000"
"NVLS";"2010-12";"316512000"
"NVLS";"2011-12";"337803000"
"NVLS";"TTM";"337803000"
"ORCL";"2007-05";"5201000000"
"ORCL";"2008-05";"7159000000"
"ORCL";"2009-05";"7726000000"
"ORCL";"2010-05";"8451000000"
"ORCL";"2011-05";"10764000000"
"ORCL";"TTM";"12629000000"
"OXY";"2007-12";"1920000000"
"OXY";"2008-12";"1287000000"
"OXY";"2009-12";"450000000"
"OXY";"2010-12";"5409000000"
"OXY";"2011-12";"4763000000"
"OXY";"TTM";"4763000000"
"PBR";"2006-12";"6434000000"
"PBR";"2007-12";"1686000000"
"PBR";"2008-12";"-1654000000"
"PBR";"2009-12";"-10214000000"
"PBR";"2010-12";"-16583000000"
"PBR";"TTM";"-5745000000"
"PCLN";"2007-12";"140066000"
"PCLN";"2008-12";"297231000"
"PCLN";"2009-12";"494559000"
"PCLN";"2010-12";"754704000"
"PCLN";"2011-12";"1294979000"
"PCLN";"TTM";"1294979000"
"PCX";"2007-12";"-135293000"
"PCX";"2008-12";"-57962000"
"PCX";"2009-12";"-55649000"
"PCX";"2010-12";"-108188000"
"PCX";"2011-12";"-76006000"
"PCX";"TTM";"-76006000"
"PFE";"2007-12";"11473000000"
"PFE";"2008-12";"16537000000"
"PFE";"2009-12";"15382000000"
"PFE";"2010-12";"9941000000"
"PFE";"2011-12";"18580000000"
"PFE";"TTM";"18580000000"
"PG";"2007-06";"10490000000"
"PG";"2008-06";"12768000000"
"PG";"2009-06";"11681000000"
"PG";"2010-06";"13005000000"
"PG";"2011-06";"9925000000"
"PG";"TTM";"9520000000"
"POT";"2007-12";"1081700000"
"POT";"2008-12";"1768300000"
"POT";"2009-12";"-894000000"
"POT";"2010-12";"979600000"
"POT";"2011-12";"1237000000"
"POT";"TTM";"1237000000"
"QCOM";"2007-09";"2993000000"
"QCOM";"2008-09";"2161000000"
"QCOM";"2009-09";"6411000000"
"QCOM";"2010-09";"3650000000"
"QCOM";"2011-09";"4307000000"
"QCOM";"TTM";"5781000000"
"RIG";"2007-12";"1693000000"
"RIG";"2008-12";"2751000000"
"RIG";"2009-12";"2546000000"
"RIG";"2010-12";"2535000000"
"RIG";"2011-12";"765000000"
"RIG";"TTM";"765000000"
"RIMM";"2007-02";"420507544"
"RIMM";"2008-02";"854006857"
"RIMM";"2009-02";"-69589000"
"RIMM";"2010-02";"1604058000"
"RIMM";"2011-02";"2413000000"
"RIMM";"TTM";"307000000"
"RMBS";"2007-12";"-3098000"
"RMBS";"2008-12";"-48645000"
"RMBS";"2009-12";"-45757000"
"RMBS";"2010-12";"200758000"
"RMBS";"2011-12";"32351000"
"RMBS";"TTM";"32351000"
"S";"2007-12";"2079000000"
"S";"2008-12";"1496000000"
"S";"2009-12";"2697000000"
"S";"2010-12";"2421000000"
"S";"2011-12";"303000000"
"S";"TTM";"303000000"
"SHLD";"2007-01";"931000000"
"SHLD";"2008-01";"977000000"
"SHLD";"2009-01";"495000000"
"SHLD";"2010-01";"1146000000"
"SHLD";"2011-01";"-311000000"
"SHLD";"TTM";"-445000000"
"SINA";"2006-12";"49007000"
"SINA";"2007-12";"76907000"
"SINA";"2008-12";"95210000"
"SINA";"2009-12";"92551000"
"SINA";"2010-12";"95703000"
"SINA";"TTM";"95703000"
"SLB";"2007-12";"3067897000"
"SLB";"2008-12";"2892880000"
"SLB";"2009-12";"2641000000"
"SLB";"2010-12";"2254000000"
"SLB";"2011-12";"1864000000"
"SLB";"TTM";"1864000000"
"SLW";"2006-12";"104722000"
"SLW";"2007-12";"119261000"
"SLW";"2008-12";"-73390000"
"SLW";"2009-12";"-54712000"
"SLW";"2010-12";"147361000"
"SLW";"TTM";"432195000"
"SNDK";"2007-12";"366170000"
"SNDK";"2008-12";"-97225000"
"SNDK";"2009-12";"428121000"
"SNDK";"2010-12";"1343750000"
"SNDK";"2011-12";"860896000"
"SNDK";"TTM";"860896000"
"STX";"2007-06";"37000000"
"STX";"2008-06";"1608000000"
"STX";"2009-06";"190000000"
"STX";"2010-06";"1293000000"
"STX";"2011-06";"421000000"
"STX";"TTM";"747000000"
"SU";"2006-12";"951770736"
"SU";"2007-12";"-1520508492"
"SU";"2008-12";"4462117533"
"SU";"2009-12";"-1671000000"
"SU";"2010-12";"-347000000"
"SU";"TTM";"2186000000"
"T";"2007-12";"16355000000"
"T";"2008-12";"13321000000"
"T";"2009-12";"17110000000"
"T";"2010-12";"14691000000"
"T";"2011-12";"14538000000"
"T";"TTM";"14538000000"
"UTX";"2007-12";"4177000000"
"UTX";"2008-12";"4945000000"
"UTX";"2009-12";"4527000000"
"UTX";"2010-12";"5041000000"
"UTX";"2011-12";"5607000000"
"UTX";"TTM";"5607000000"
"V";"2007-09";"505147000"
"V";"2008-09";"116000000"
"V";"2009-09";"252000000"
"V";"2010-09";"2450000000"
"V";"2011-09";"3519000000"
"V";"TTM";"3773000000"
"VHC";"2006-12";"46881"
"VHC";"2007-12";"-7825493"
"VHC";"2008-12";"-8084292"
"VHC";"2009-12";"-6950350"
"VHC";"2010-12";"74883085"
"VHC";"TTM";"-19348915"
"VZ";"2007-12";"8201000000"
"VZ";"2008-12";"9382000000"
"VZ";"2009-12";"14518000000"
"VZ";"2010-12";"16905000000"
"VZ";"2011-12";"13536000000"
"VZ";"TTM";"13536000000"
"WLT";"2007-12";"-15746000"
"WLT";"2008-12";"255204000"
"WLT";"2009-12";"206740000"
"WLT";"2010-12";"410406000"
"WLT";"2011-12";"270161000"
"WLT";"TTM";"270161000"
"WMB";"2007-12";"-579000000"
"WMB";"2008-12";"-120000000"
"WMB";"2009-12";"185000000"
"WMB";"2010-12";"-137000000"
"WMB";"2011-12";"643000000"
"WMB";"TTM";"643000000"
"WMT";"2007-01";"4498000000"
"WMT";"2008-01";"5417000000"
"WMT";"2009-01";"11648000000"
"WMT";"2010-01";"14065000000"
"WMT";"2011-01";"10944000000"
"WMT";"TTM";"11369000000"
"WYNN";"2007-12";"-391414000"
"WYNN";"2008-12";"-853588000"
"WYNN";"2009-12";"593956000"
"WYNN";"2010-12";"1057312000"
"WYNN";"2011-12";"1331689000"
"WYNN";"TTM";"1331689000"
"X";"2007-12";"1053000000"
"X";"2008-12";"726000000"
"X";"2009-12";"-680000000"
"X";"2010-12";"-1055000000"
"X";"2011-12";"-680000000"
"X";"TTM";"-680000000"
"XOM";"2007-12";"36615000000"
"XOM";"2008-12";"40407000000"
"XOM";"2009-12";"5947000000"
"XOM";"2010-12";"21542000000"
"XOM";"2011-12";"24370000000"
"XOM";"TTM";"24370000000"
"YHOO";"2007-12";"1206245000"
"YHOO";"2008-12";"1134102000"
"YHOO";"2009-12";"844366000"
"YHOO";"2010-12";"504669000"
"YHOO";"2011-12";"718693000"
"YHOO";"TTM";"718693000"
"YOKU";"2006-12";"0"
"YOKU";"2007-12";"0"
"YOKU";"2008-12";"-219713000"
"YOKU";"2009-12";"-161451000"
"YOKU";"2010-12";"-241161000"
"YOKU";"TTM";"0"
